,DATE,AUTHOR,IMAGE,TEXT,KEYWORDS,SUMMARY
25,19-6-2010,['Sumitra Debroy'],https://static.toiimg.com/photo/msid-47529300/47529300.jpg,"MUMBAI: A 34-year-old HIV-positive woman has alleged that doctors at the state-run G T Hospital forcefully discharged her on Tuesday morning and denied her treatment because of her medical condition. The hospital, however, refuted the allegations and said she had been treated there twice earlier.Goregaon resident Ayesha (name changed) was admitted to the medical ward of G T Hospital around 11 am on Tuesday. However, she was discharged within half-an-hour and asked to go to surgical department.Ayesha alleged that first, she got admitted to the hospital only after waiting in the rain for 5 hours and intervention by senior doctors. Secondly, she claimed that, instead of discharging her, the doctors could have simply transferred her papers from one department to another (surgery). What upset her the most was that a resident medical officer allegedly told her that her HIV-positive status could pose a problem for both patients and doctors. She also claimed that she was forcefully handed over the Discharge Against Medical Advice (DAMA) papers.""There is an abscess in my neck that has to be operated upon but doctors want me to go to some other hospital. They are worried that the HIV may pass on to others,"" Ayesha said.Later in the evening, social workers shifted her to St George Hospital . It's been two years now that she has been living with HIV, while her husband succumbed to the same ailment seven months ago.The hospital, however, claimed that the issue was blown out of proportion by social workers. ""The patient had sought discharge against doctors' advice,"" said Dr A P Chaudhari, medical superintendent of G T Hospital. ""She was admitted to the wrong ward and I had asked my doctors to take her to the casualty and admit her again. We have many HIV+ patients and there is no reason to send her away.""","['hospital', 'hiv', 'medical', 'ward', 'doctors', 'hosp', 'workers', 'claims', 'woman', 'denied', 'g', 'social', 'treatment', 'admitted', 'claimed']","MUMBAI: A 34-year-old HIV-positive woman has alleged that doctors at the state-run G T Hospital forcefully discharged her on Tuesday morning and denied her treatment because of her medical condition.
They are worried that the HIV may pass on to others,"" Ayesha said.Later in the evening, social workers shifted her to St George Hospital .
""The patient had sought discharge against doctors' advice,"" said Dr A P Chaudhari, medical superintendent of G T Hospital.
""She was admitted to the wrong ward and I had asked my doctors to take her to the casualty and admit her again.
We have many HIV+ patients and there is no reason to send her away."""
26,20-6-2010,[],https://static.toiimg.com/photo/msid-6058504/6058504.jpg?4023,"Giving antiretroviral drugs to HIV-infected mothers or giving HIV-fighting syrups to their babies are both effective in preventing transmission of virus through breastfeeding, a major international study has found.

""Our study found that both methods are effective in preventing HIV transmission . The antiretroviral regimen for treating the mothers is much more expensive and requires access to medical facilities that aren't widely available in developing countries such as Malawi, The baby regimen, in comparison, is incredibly cheap and much easier to implement.These findings are important because each year about 200,000 infants worldwide become infected with HIV through breastfeeding, and in the developing world infant formula is both prohibitively expensive and associated with increased infant deaths,"" the study's author Charles van der Horst said.In the study, 2,369 breastfeeding mother-infant pairs in Malawi, were randomly assigned to one of three groups -- a maternal antiretroviral therapy (ART) group, a second group in which infants were treated with nevirapine liquid and control group for whom medications were given at the time of delivery only. None of these women had developed AIDS yet and thus did not need treatment for their own health After their babies were born, women in the maternal antiretroviral group received a single tablet twice a day containing the drugs zidovudine and lamivudine. They also received a dose of nevirapine by mouth once a day for 14 days and then twice daily from 2 to 28 weeks.","['group', 'hiv', 'antiretroviral', 'study', 'twice', 'preventing', 'regimen', 'transmission', 'women', 'received', 'prevent', 'antiretrovirals', 'breastfeeding']","Giving antiretroviral drugs to HIV-infected mothers or giving HIV-fighting syrups to their babies are both effective in preventing transmission of virus through breastfeeding, a major international study has found.
""Our study found that both methods are effective in preventing HIV transmission .
The antiretroviral regimen for treating the mothers is much more expensive and requires access to medical facilities that aren't widely available in developing countries such as Malawi, The baby regimen, in comparison, is incredibly cheap and much easier to implement.These findings are important because each year about 200,000 infants worldwide become infected with HIV through breastfeeding, and in the developing world infant formula is both prohibitively expensive and associated with increased infant deaths,"" the study's author Charles van der Horst said.In the study, 2,369 breastfeeding mother-infant pairs in Malawi, were randomly assigned to one of three groups -- a maternal antiretroviral therapy (ART) group, a second group in which infants were treated with nevirapine liquid and control group for whom medications were given at the time of delivery only.
None of these women had developed AIDS yet and thus did not need treatment for their own health After their babies were born, women in the maternal antiretroviral group received a single tablet twice a day containing the drugs zidovudine and lamivudine.
They also received a dose of nevirapine by mouth once a day for 14 days and then twice daily from 2 to 28 weeks."
27,4-7-2010,[],https://static.toiimg.com/photo/msid-47529300/47529300.jpg,"MYSORE: Asha Kirana , an NGO, has opened antiretroviral therapy centre to cater to the needs of HIV positive people in the region, at its hospital in Metagalli here recently.NGO chairman S N Mothi said people living with HIV can now get their ART medicine from the centre, where patients can also get laboratory tests done. He claimed that Asha Kirana has been adjudged as best community care centre by National Aids Control Organization (NACO). The centre has been set up in association with NACO and CII-Mysore.Senior health officer Raju, who inaugurated the ART centre said, the centre will facilitate over 1000 HIV positive patients. On the occasion, district aids prevention officer Dr Raghukumar claimed that the Asha Kirana is the only NGO in the state which has facilities like ICTC , modern lab with CD-4 testing, TB Dot centre and community care centre for HIV positive people.","['hiv', 'positive', 'asha', 'community', 'patients', 'kirana', 'therapy', 'naco', 'opens', 'ngo', 'officer', 'centre']","MYSORE: Asha Kirana , an NGO, has opened antiretroviral therapy centre to cater to the needs of HIV positive people in the region, at its hospital in Metagalli here recently.NGO chairman S N Mothi said people living with HIV can now get their ART medicine from the centre, where patients can also get laboratory tests done.
He claimed that Asha Kirana has been adjudged as best community care centre by National Aids Control Organization (NACO).
The centre has been set up in association with NACO and CII-Mysore.Senior health officer Raju, who inaugurated the ART centre said, the centre will facilitate over 1000 HIV positive patients.
On the occasion, district aids prevention officer Dr Raghukumar claimed that the Asha Kirana is the only NGO in the state which has facilities like ICTC , modern lab with CD-4 testing, TB Dot centre and community care centre for HIV positive people."
28,7-7-2010,[],https://static.toiimg.com/photo/msid-47529300/47529300.jpg,"PARIS: Lab work on mice has opened up a novel way of closing a gateway to the AIDS virus , according to a study published on Friday.The doorway in question is called CCR5 , a protein that helps the human immunodeficiency virus (HIV) penetrate a cell, its first step before hijacking the cellular machinery and reproducing itself.Around a decade ago, scientists discovered that people who had a tiny gap in the genetic code for making CCR5 were surprisingly resistant to HIV infection and took more time to progress to AIDS.This gene variant, known as CCR5 delta 32, results in smaller CCR5 proteins, which prevents most strains of HIV from infecting the cell.Testing a theory, scientists in the US took immature haematopoietic cells—which make immune and red blood cells—from mice. They modified some of the cells, using a brand-new enzyme “cutter” to delete the famous CCR delta 32 section.As a result, when these cells matured and divided, they lacked the key code for making normal CCR5.The modified cells were reinjected back into the rodents, which were then exposed to HIV. Twelve weeks after infection, the animals had recovered their stock of immune T-cells and their levels of HIV were very low.But “control” mice that had not received the modified cells were highly infected and their immune systems weak.If the approach is found to be safe and effective on humans, it opens the way to creating a long-term generation of HIV-resistant T-cells in the body—in other words, a patient could suppress HIV without taking powerful antiretroviral drugs.The experiment headed by Paula Cannon of the University of Southern California , Los Angeles, and reported in the journal Nature Biotechnology, is the third avenue that has opened up for CCR5 investigators.Drugs that inhibit CCR5 are already being licensed as “salvage” therapy for patients whose immune systems have been crippled by HIV. Doctors are also testing in trials on volunteers a CCR delta 32 technique, but using T-cells as opposed to stem cells.“It’s a one-shot treatment if it works,” noted study co-author Paula Cannon, associate professor of molecular microbiology at the University of Southern California. In gene therapy, doctors try to coax the human body into doing something differently by tweaking its genetic structure. To treat HIV, the virus that causes AIDS, scientists have been experimenting with using gene therapy to boost the immune system.","['hiv', 'tcells', 'modified', 'virus', 'therapy', 'immune', 'cells', 'scientists', 'created', 'fight', 'using', 'ccr5']","They modified some of the cells, using a brand-new enzyme “cutter” to delete the famous CCR delta 32 section.As a result, when these cells matured and divided, they lacked the key code for making normal CCR5.The modified cells were reinjected back into the rodents, which were then exposed to HIV.
Twelve weeks after infection, the animals had recovered their stock of immune T-cells and their levels of HIV were very low.But “control” mice that had not received the modified cells were highly infected and their immune systems weak.If the approach is found to be safe and effective on humans, it opens the way to creating a long-term generation of HIV-resistant T-cells in the body—in other words, a patient could suppress HIV without taking powerful antiretroviral drugs.The experiment headed by Paula Cannon of the University of Southern California , Los Angeles, and reported in the journal Nature Biotechnology, is the third avenue that has opened up for CCR5 investigators.Drugs that inhibit CCR5 are already being licensed as “salvage” therapy for patients whose immune systems have been crippled by HIV.
Doctors are also testing in trials on volunteers a CCR delta 32 technique, but using T-cells as opposed to stem cells.“It’s a one-shot treatment if it works,” noted study co-author Paula Cannon, associate professor of molecular microbiology at the University of Southern California.
In gene therapy, doctors try to coax the human body into doing something differently by tweaking its genetic structure.
To treat HIV, the virus that causes AIDS, scientists have been experimenting with using gene therapy to boost the immune system."
29,8-7-2010,['Sunitha Rao R'],https://static.toiimg.com/photo/msid-47529300/47529300.jpg,"BANGALORE: Sarala (name changed), a 38-year-old HIV-positive sex worker, was trapped for more than 10 days at the Beggars' Rehabilitation Centre at Sumanahalli. Her condition worsened after she didn't get regular ART treatment despite repeated pleas, says the Sex Workers' Union.Following this, the Karnataka Sex Workers' Union, with the support of human rights organizations, women's groups, HIV-positive networks and sex workers' units staged a protest in front of Beggars Colony.'After getting calls to the crisis helpline, I visited the place. One can hardly call it a rehabilitation centre. I have got six sex workers released so far. But they were nabbed again and put in the Colony; one of them was HIV-positive. However, the colony doctor not only refused to treat her but also did not allow her to go to a hospital saying her being positive for HIV wasn't proved before him,"" charged Tejaswini, convener of Karnataka Sex Workers' Union.The doctor said he'd send her for testing on Monday and then decide if she needed to go to a hospital. But her health was deteriorating and she needed urgent medical attention, said Tejaswini.Human rights activist Manohar Elavarthi said: 'The past four months has seen a rise in violence against sex workers within the city as well as on the outskirts. These women are homeless but they are not beggars. It is the duty of the government to provide them housing.""ONE DOC FOR 1,700 INMATES'We had no proof to say she was HIV-positive and we couldn't conduct any test as the centre is not equipped with necessary equipment. We asked the protesting NGOs to take her out by giving an application in a letterhead or with permission from the tahsildar. But they did not do so. After the protest, they gave an application seeking her release. According to our doctor, her condition was not worse,"" said C N Manjegowda, president, Central Beggars' Committee, that runs the Beggars' Rehabilitation Centre.'From now on, we will check HIV status when we take beggars. If found positive, we will refer them for further treatment immediately,"" he said. 'Also, we have only one doctor to treat all 1,700 inmates and have no power to recruit doctors. The government has entrusted the healthcare of inmates to Karuna Trust, an NGO. I had discussed with the trust to appoint a gynaecologist for Beggars' Colony, but the plea is yet to be addressed,"" said Manjegowda.","['hiv', 'trust', 'medical', 'aid', 'sans', 'hivpositive', 'trapped', 'sex', 'workers', 'doctor', 'colony', 'worker', 'beggars', 'centre', 'rehabilitation', 'treatment']","BANGALORE: Sarala (name changed), a 38-year-old HIV-positive sex worker, was trapped for more than 10 days at the Beggars' Rehabilitation Centre at Sumanahalli.
One can hardly call it a rehabilitation centre.
I have got six sex workers released so far.
According to our doctor, her condition was not worse,"" said C N Manjegowda, president, Central Beggars' Committee, that runs the Beggars' Rehabilitation Centre.
I had discussed with the trust to appoint a gynaecologist for Beggars' Colony, but the plea is yet to be addressed,"" said Manjegowda."
30,16-7-2010,['Ajay Parmar'],https://static.toiimg.com/photo/msid-47529300/47529300.jpg,"JODHPUR: At least 56 children suffering from thalassaemia tested positive for HIV hepatitis B and hepatitis C after receiving blood transfusion at government-run Umaid hospital in Jodhpur. They are among the 130 thalassaemic children registered with Jodhpur's Marwar Thalassaemic Society, said a source.In the last one-and-a-half years, at least eight thalassaemic children in the city were found to be HIV positive while 46 others were infected by hepatitis B virus prompting a probe by the state government.In December 2008, five children tested positive for HIV and 29 for hepatitis C virus. In May 2010, three more children were found HIV positive and 17 suffered from hepatitis C.According to the Thalassaemic Society, if all the children who received blood transfusion are tested, the numbers may go up. Unless new techniques for testing are introduced, the hazard will remain, felt society members.Recently, members met the principal of S N Medical College and the divisional commissioner and demanded nucleic acid test at Umaid Hospital blood bank to prevent infection during transfusion.Medical college principal R K Aseri said a proposal for nucleic acid test which is a more advanced blood test has been sent to Rajasthan government which is now studying the expenses involved. The college has also formed a three-member committee to probe if there are any flaws in the blood bank's testing methods.The Society also demanded special consideration for families below poverty line and adequate staff and resources at Umaid Hospital's thalassaemia ward.Society secretary Vipin Gupta said, ""We want the blood banks to have better technology.''However, Raj Shree Behra, in-charge of Umaid Hospital's blood bank, said there is no way to reduce to zero the window period, that is the time taken for seroconversion after exposure to the HIV virus.Seroconversion is the development of detectable antibodies in blood to fight an infectious agent. It normally takes some time for antibodies to develop after the initial exposure to an infection.If infected blood has been taken from any donor before the formation of detectable antibodies, there is no technology which can detect them in the stored blood at any point of time, said Behra.Antibodies will develop only when the infected blood is given to any other person. Currently, ELISA test has a longer window period disabling it to detect any antibody at early stage in the donated blood. It is certified by National AIDS Control Organisation.","['hiv', 'umaid', 'positive', 'transfusion', '56', 'children', 'blood', 'hepatitis', 'test', 'kids', 'tested', 'thalassaemic', 'society']","JODHPUR: At least 56 children suffering from thalassaemia tested positive for HIV hepatitis B and hepatitis C after receiving blood transfusion at government-run Umaid hospital in Jodhpur.
They are among the 130 thalassaemic children registered with Jodhpur's Marwar Thalassaemic Society, said a source.In the last one-and-a-half years, at least eight thalassaemic children in the city were found to be HIV positive while 46 others were infected by hepatitis B virus prompting a probe by the state government.In December 2008, five children tested positive for HIV and 29 for hepatitis C virus.
In May 2010, three more children were found HIV positive and 17 suffered from hepatitis C.According to the Thalassaemic Society, if all the children who received blood transfusion are tested, the numbers may go up.
''However, Raj Shree Behra, in-charge of Umaid Hospital's blood bank, said there is no way to reduce to zero the window period, that is the time taken for seroconversion after exposure to the HIV virus.Seroconversion is the development of detectable antibodies in blood to fight an infectious agent.
Currently, ELISA test has a longer window period disabling it to detect any antibody at early stage in the donated blood."
31,16-7-2010,[],https://static.toiimg.com/photo/msid-47529300/47529300.jpg,"JODHPUR: At least 56 children suffering from thalassaemia tested positive for HIV, hepatitis B and hepatitis C after receiving blood transfusion at government-run Umaid hospital in Jodhpur. They are among the 130 thalassaemic children registered with Jodhpur’s Marwar Thalassaemic Society, said a source.Terming it as a case of negligence, Union health minister Ghulam Nabi Azad said that the state government was responsible in the case. “It is a case of negligence. It is the responsibility of the state government to take proper precautions,” Azad said in Srinagar.In the last one-and-a-half years, at least eight thalassaemic children in the city were found to be HIV positive while 46 others were infected by hepatitis B virus prompting a probe by the state government.In December 2008, five children tested positive for HIV and 29 for hepatitis C virus. In May 2010, three more children were found HIV positive and 17 suffered from hepatitis C. According to the Thalassaemic Society, if all the children who received blood transfusion are tested, the numbers may go up.Recently, members met the principal of S N Medical College and the divisional commissioner and demanded nucleic acid test at Umaid Hospital blood bank to prevent infection during transfusion.Medical college principal R K Aseri said a proposal for nucleic acid test — which is a more advanced blood test — has been sent to Rajasthan government which is now studying the expenses involved. The college has also formed a three-member committee to probe if there are any flaws in the blood bank's testing methods.The Society also demanded special consideration for families below poverty line and adequate staff and resources at Umaid Hospital's thalassaemia ward.Society secretary Vipin Gupta said, “We want the blood banks to have better technology.''Currently, ELISA test has a longer window period, disabling it to detect any antibody at early stage in the donated blood. Window period is the time taken for seroconversion ater exposure to the HIV virus. tnn & agencies","['hiv', 'positive', 'umaid', 'transfusion', '56', 'children', 'blood', 'hepatitis', 'test', 'kids', 'virus', 'tested', 'thalassaemic']","JODHPUR: At least 56 children suffering from thalassaemia tested positive for HIV, hepatitis B and hepatitis C after receiving blood transfusion at government-run Umaid hospital in Jodhpur.
They are among the 130 thalassaemic children registered with Jodhpur’s Marwar Thalassaemic Society, said a source.Terming it as a case of negligence, Union health minister Ghulam Nabi Azad said that the state government was responsible in the case.
It is the responsibility of the state government to take proper precautions,” Azad said in Srinagar.In the last one-and-a-half years, at least eight thalassaemic children in the city were found to be HIV positive while 46 others were infected by hepatitis B virus prompting a probe by the state government.In December 2008, five children tested positive for HIV and 29 for hepatitis C virus.
''Currently, ELISA test has a longer window period, disabling it to detect any antibody at early stage in the donated blood.
Window period is the time taken for seroconversion ater exposure to the HIV virus."
32,16-7-2010,[],https://static.toiimg.com/photo/msid-47529300/47529300.jpg,"HYDERABAD: Four HIV positive residents of a colony in Saroor Nagar are just one week away from being thrown out of their home. Reason: the residents welfare association has taken objection to their medical condition and ordered them to leave, with the alleged aid of local police.The apartment located in HUDA complex, Saroor Nagar is owned by a social worker, B S H Prasad and acts as a shelter for HIV positive people who are trying to lead a normal life. The home currently houses three students enrolled inleading professional colleges in the city and a lecturer of a private junior college in Guntur.According to the owner of the apartment, trouble started when the president of the residents welfare association, Srilatha, chanced upon posters on HIV awareness inside the apartment, where the four lived, around two weeks ago. She spread the word among the neighbours and in the enquiries which ensued, two of the four residents of the flat revealed their medical condition.Following this, the resident welfare association threatened the students and asked them to vacate. When they did not oblige, 16 of the 32 house owners of the residential complex gathered signatures complaining against their stay and approached the Saroor Nagar police station for help in evicting them.""The police did not lodge any case but an SI, Naresh asked the four residents to leave the place. When they objected, he threatened them of dire consequences,"" said Prasad, activist and house owner, who has now moved the State Human Rights Commission against the residents welfare association.Responding to the issue, human rights and anti-stigma activists said that the residents welfare association of the complex and the police who allegedly threatened the HIV patients can be booked under the HIV AIDS Bill 2007. ""The right to privacy and right to lead a public and cultural life of all the four patients were denied in this case. Those responsible for publicising their medical condition and threatening them to vacate the place on the basis of their medical condition can be taken to court. It is a shame that such a thing happened in the city,"" said G Jagdeesh Kumar, former sate manager of Telugu Network of People Living with HIV AIDS (AP) and activist.Meanwhile, Cyberabad police officials denied that any of their personnel threatened the inmates of the house. Police, however, admitted that a complaint had reached the Saroor Nagar police station from the residents association a fortnight ago. ""No action was taken. We advised them to solve the issue among themselves,"" a police official said.Activists, however, pointed out that the police could have taken action against the association. ""Instead of trying to solve the issue the police should have booked the residents welfare association as they were open about their bias,"" said M A Shakeel, coordinator, Human Rights Law Network","['hiv', 'nagar', 'association', 'eviction', 'threatened', 'medical', 'patients', 'taken', 'residents', 'rights', 'face', 'saroor', 've', 'welfare']","HYDERABAD: Four HIV positive residents of a colony in Saroor Nagar are just one week away from being thrown out of their home.
When they did not oblige, 16 of the 32 house owners of the residential complex gathered signatures complaining against their stay and approached the Saroor Nagar police station for help in evicting them.
""The right to privacy and right to lead a public and cultural life of all the four patients were denied in this case.
Police, however, admitted that a complaint had reached the Saroor Nagar police station from the residents association a fortnight ago.
""Instead of trying to solve the issue the police should have booked the residents welfare association as they were open about their bias,"" said M A Shakeel, coordinator, Human Rights Law Network"
33,16-7-2010,[],https://static.toiimg.com/photo/msid-47529300/47529300.jpg,"PANAJI: A 38-year-old woman from Pernem jumped to her death from the first floor of Goa Medical College and Hospital (GMC) on Monday morning after being told that she was HIV positive , her relatives have claimed.However, the hospital's medical superintendent Dr Rajan Kuncolienkar refused to confirm if the woman was HIV positive. ""I have not seen her case papers so I do not know,"" he said.The woman, a widow, was admitted to GMC on July 9 and was undergoing treatment for an enlarged liver and spleen, GMC sources said. She was initially brought to GMC for tests as she was not keeping well despite continuous medication. Sources said the woman was suffering from depression after a doctor told her about her status on Saturday. The sources added that the mandatory counselling was not done.","['end', 'hiv', 'positive', 'undergoing', 'drives', 'medical', 'life', 'sources', 'woman', 'gmc', 'widow', 'status', 'treatment', 'told']","PANAJI: A 38-year-old woman from Pernem jumped to her death from the first floor of Goa Medical College and Hospital (GMC) on Monday morning after being told that she was HIV positive , her relatives have claimed.However, the hospital's medical superintendent Dr Rajan Kuncolienkar refused to confirm if the woman was HIV positive.
""I have not seen her case papers so I do not know,"" he said.The woman, a widow, was admitted to GMC on July 9 and was undergoing treatment for an enlarged liver and spleen, GMC sources said.
She was initially brought to GMC for tests as she was not keeping well despite continuous medication.
Sources said the woman was suffering from depression after a doctor told her about her status on Saturday.
The sources added that the mandatory counselling was not done."
34,17-7-2010,[],https://static.toiimg.com/photo/msid-47529300/47529300.jpg,"PANAJI: A HIV-infected woman committed suicide by jumping from the first floor of state-run hospital's on being told about the infection.""We are inquiring into the incident. We can't make detailed statement at this juncture but we are probing it,"" Health Minister Vishwajit Rane told reporters today.The 38-year-old woman jumped to death from the first floor of the building of Goa Medical College here yesterday when she was allegedly told about her HIV positive status.GMC Dean Dr V N Jindal said National Aids Control Organisation (NACO) has written a letter to the Home Ministry seeking details of the case.The woman was admitted to GMC on July 9 and was undergoing treatment for an enlarged liver and spleen.Hospital sources said she was initially brought to GMC for tests as she was not keeping well despite continuous medication.","['hiv', 'commits', 'v', 'undergoing', 'treatment', 'floor', 'yesterday', 'woman', 'suicide', 'written', 'gmc', 'vishwajit', 'infection', 'told']","PANAJI: A HIV-infected woman committed suicide by jumping from the first floor of state-run hospital's on being told about the infection.
""We are inquiring into the incident.
We can't make detailed statement at this juncture but we are probing it,"" Health Minister Vishwajit Rane told reporters today.The 38-year-old woman jumped to death from the first floor of the building of Goa Medical College here yesterday when she was allegedly told about her HIV positive status.GMC Dean Dr V N Jindal said National Aids Control Organisation (NACO) has written a letter to the Home Ministry seeking details of the case.The woman was admitted to GMC on July 9 and was undergoing treatment for an enlarged liver and spleen.Hospital sources said she was initially brought to GMC for tests as she was not keeping well despite continuous medication."
35,22-7-2010,['Kounteya Sinha'],https://static.toiimg.com/photo/msid-47529300/47529300.jpg,"NEW DELHI: A simple blood test is now helping India identify the status of children born to HIV positive mothers as early as six weeks after their birth, instead of 18 months.Till recently, paediatricians in India, on detection of anti-HIV antibodies in children below 18 months, could never tell for sure whether they were already infected or the antibodies were transferred to them from their mother.Therefore, doctors couldn't even start the life-saving Anti-Retroviral Treatment -- the only effective way to treat HIV -- on them. This, according to National Aids Control Organisation (NACO), led to 33,000 new infants getting the infection every year from their HIV positive mothers.India, in March, rolled out the highly accurate DNA PCR (polymerase chain reaction) test in the four high prevalence states of Andhra Pradesh, Karnataka, Tamil Nadu and Maharashtra.Available in 767 Integrated Counselling and Testing Centres (ICTCs) and 180 ART centres, the DNA PCR can test the blood sample of a child after it reaches six weeks of age and accurately say whether it is already infected with HIV or not.The antibody test available before March could only confirm the HIV status after the child reached 18 months of age.In the last three months, 45 children have been tested for HIV status. NACO hopes to roll out the test to 10,000 children born to HIV positive mothers by March next year.""As soon as the child of an HIV positive mother is older than six weeks, his or her blood sample is collected and transported to seven national labs for testing with DNA PCR which gives us a definitive diagnosis on the child's HIV status. The report is available in just a week,"" NACO's ART chief Dr B B Rewari told TOI before leaving for the International AIDS Conference in Vienna.Dr Rewari, who will present this data in Vienna, added, ""Usually, if such children aren't put on treatment, 50% of them die within the first year of birth if infected. So early diagnosis and treatment is vital.""Till now, India has detected 19,000 children with HIV.Unlike other tests, the HIV DNA PCR test does not rely on the presence of antigens or antibodies in the blood for diagnosis. Instead, it identifies genetic material by highlighting sequences of the virus within the subject's DNA.Experts say all babies born to mothers with HIV are born with HIV antibodies. Babies who are not infected lose their antibodies by the time they are about 18 months old. However, most babies can be diagnosed as either infected or uninfected by the time they are three months old by using DNA PCR test.""The PCR test is more sensitive than the HIV test, and is not used in the standard HIV testing of adults. It looks for the presence of HIV itself, not antibodies,"" a NACO official said.When a woman is tested HIV positive, she is offered special medical care to reduce the risk of her baby being infected. Some pregnant women with HIV decide to have their baby. Others choose to have a termination.""There are now very effective drugs that can reduce the risk of an HIV positive mother passing the virus to her baby in the womb or at birth. Delivery by elective Caesarean section also reduces the risk of a baby becoming infected. Beast-feeding in such cases increases the risk of the baby becoming infected,"" the official said.* An estimated 22.7 lakh Indians are infected with HIV* India has an HIV prevalence of 0.29%* It usually takes 10 years for HIV to become full blown AIDS* The first AIDS case in India was reported from Chennai, in 1986* Globally, more than 33 million people have AIDS or HIV, half of them women* Since the beginning of the epidemic in 1981, 60 million people have got infected with HIV and at least 25 million have died of AIDS","['hiv', 'positive', 'aids', 'children', 'blood', 'pcr', 'newborns', 'test', 'infected', 'helps', 'months', 'antibodies', 'status', 'identify', 'india']","NACO hopes to roll out the test to 10,000 children born to HIV positive mothers by March next year.
""Till now, India has detected 19,000 children with HIV.Unlike other tests, the HIV DNA PCR test does not rely on the presence of antigens or antibodies in the blood for diagnosis.
Instead, it identifies genetic material by highlighting sequences of the virus within the subject's DNA.Experts say all babies born to mothers with HIV are born with HIV antibodies.
""The PCR test is more sensitive than the HIV test, and is not used in the standard HIV testing of adults.
""There are now very effective drugs that can reduce the risk of an HIV positive mother passing the virus to her baby in the womb or at birth."
36,24-7-2010,['Kounteya Sinha'],https://static.toiimg.com/photo/msid-47529300/47529300.jpg,"NEW DELHI: A vaginal gel can now protect women against HIV infection -- an innovation that scientists believe could be most crucial for reproductive health since the Pill.On Tuesday, scientists announced at the International Aids Conference in Vienna that they have successfully tested a gel, containing antiretroviral drug Tenofovir, which is usually taken as a tablet by HIV patients. The drug can reduce a woman's chances of contracting HIV from an infected partner by 50% if used 12 hours before and after having sex.Interestingly, the gel had undergone a safety and acceptability trial on 100 women at National Aids Research Institute (NARI) in Pune in 2007. It can also reduce the risk of genital herpes by 51%.Being hailed as a major breakthrough globally, the CAPRISA trial followed 900 HIV-negative, sexually active South African women in the age group between 18 and 40.Two-and-a-half-years on, researchers found the gel reduced chances of HIV infection by 50% after a year and 39% after 30 months. The study revealed that those women -- who used the drug consistently nearly 80% of the time before having sex -- would be 54% less prone to infection.Health secretary K Sujatha Rao told TOI ""This is a major breakthrough, and will especially benefit India's 300,000-strong sex worker community involved in multi-partner sex. It will also help women who usually do not have the power to insist on condom use and fidelity, or to abandon partnerships that put them at high risk.""K Chandramouli, director general of National Aids Control Organisation. added, ""At present, India has 2.7 million HIV patients. We also record 1.7 lakh fresh cases of HIV every year, nearly 40% of which are women. Such a microbicide, once ready for implementation in our programme, will greatly benefit women.""According to NARI director Dr R S Paranjape, the gel underwent safety and acceptability study in India as well.""The preparatory work for the CAPRISA trial was conducted here along with the Microbicide Trials Network. The overall safety profile of the gel was good and it was well accepted by women. Presently, it provides 40% protection. The scientific community will now look at increasing this percentage,"" he explained.With a vaccine against HIV remaining elusive, scientists have for the past 20 years been looking for such an effective microbicide -- products such as gels, films, rings or creams that women could apply on their vagina to prevent HIV transmission.Finally, the breakthrough has happened, thanks to the microbicide that contains 1% Tenofovir.Tenofovir gel is an advanced second-generation HIV-specific microbicide that neither tries to kill the AIDS virus nor block it from entering the body as its predecessors. Instead, it is designed to prevent the virus from replicating when it comes in contact with an uninfected T-cell.Naturally, the virus will fail to survive for long to cause systemic infection.Women, who constitute 50% all new HIV cases globally, are also twice as likely as their male partners to contract HIV during unsafe sex. ""Tenofovir gel could fill an important HIV prevention gap by empowering women who are unable to successfully negotiate mutual faithfulness or condom use with their male partners,"" said study co- principal investigator Dr Quarraisha Abdool Karim. ""Eleven trials in the past 15 years have shown no change or even sometimes an increase in transmission rates. Tenofovir gel has a potential dual effect in preventing HIV. Since women with genital herpes are much more likely to become infected with HIV, the additional protection of tenofovir gel against herpes creates a second mechanism whereby the gel may have a bigger impact in preventing HIV,"" he explained.The gel is undergoing another Microbicide Trials Networks VOICE -- Vaginal and Oral Interventions to Control the Epidemic -- study that will provide evidence about the safety and efficacy of tenofovir gel used daily, irrespective of when participants have sex.Once this study is conducted, drug regulatory authorities will determine if the gel is safe and effective for HIV prevention. It may take another two years before public can use it.Michel Sidibe, executive director of UNAIDS, said, ""For the first time, we have seen results for a woman-initiated and controlled HIV prevention option.""","['vaginal', 'hiv', 'tenofovir', 'safety', 'aids', 'study', 'gel', 'sex', 'women', 'drug', 'microbicide', 'protection', 'offers', 'infection']","NEW DELHI: A vaginal gel can now protect women against HIV infection -- an innovation that scientists believe could be most crucial for reproductive health since the Pill.On Tuesday, scientists announced at the International Aids Conference in Vienna that they have successfully tested a gel, containing antiretroviral drug Tenofovir, which is usually taken as a tablet by HIV patients.
We also record 1.7 lakh fresh cases of HIV every year, nearly 40% of which are women.
""According to NARI director Dr R S Paranjape, the gel underwent safety and acceptability study in India as well.
The overall safety profile of the gel was good and it was well accepted by women.
Tenofovir gel has a potential dual effect in preventing HIV."
